Product URL,Product Name,Product Price,Rating,Number of ratings,Number of reviews,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/American-Tourister-AMT-SCH-BAG01/dp/B07CJCFNZG/ref=sr_1_25?crid=2M096C61O4MLT&keywords=bags&qid=1679387868&sprefix=ba%2Caps%2C283&sr=8-25,American Tourister Casual Backpack,"₹1,249",4.1 out of 5 stars,"14,461","2,964"," Laptop Compatibility: No, Strap Type: Adjustable   Outer Material: Polyester, Color: Blue   Water Resistance: Water resistant, Capacity: 29 liters; Dimensions: 33 x 51 x 22 cms (LxHxW)   Number of Wheels: 0, Number of compartments: 3   Mesh Padding on back & shoulder strap to provide comfort & better back support  ",B07CJCFNZG,,Samsonite
https://www.amazon.in/F-Gear-Luxur-Brown-Backpack/dp/B01F7AX9ZA/ref=sr_1_26?crid=2M096C61O4MLT&keywords=bags&qid=1679387868&sprefix=ba%2Caps%2C283&sr=8-26,F Gear Luxur Brown 25 liter Laptop Backpack (2404),"₹1,032",4.4 out of 5 stars,"16,463","6,345"," Capacity: 25 liters, Weight: 800 grams, Dimensions: 31 x 18 x 44 cm (L x W x H)  ",B01F7AX9ZA,"A fashionable laptop backpack. This full-featured pack makes space for everything essential with multiple zip pockets on the exterior, plus a ready-to-go interior with padded laptop compartment and other storage solutions. Pattern: Solid. Laptop Size: 16",Uber Fashion Merchandise Pvt. Ltd.
https://www.amazon.in/Fur-Jaden-Black-Waterproof-Backpack/dp/B078GLXMDY/ref=sr_1_27?crid=2M096C61O4MLT&keywords=bags&qid=1679387868&sprefix=ba%2Caps%2C283&sr=8-27,Fur Jaden Anti Theft Backpack 15.6 Inch Laptop Bag with USB Charging Port,₹799,4.0 out of 5 stars,"10,754","3,496"," KEY FEATURES - Black Colour Backpack for Men and Women for Stylish Office use as well as for Trendy College students. Huge compartment size that can fit upto a 15.6 inch Laptop with ease. Multiple pockets for other accessories.   Charging On the Go - Now charge your phone on the go while travelling without the hassle of holding the bulky power bank in your pocket or in your hand. Simple Connect your Powerbank to the wire inside the Bag and leave it in the bag. When you want to charge your phone, just connect your phone charger to the bag and your phone will start charging. Note: We do not provide Power Bank with this Bag.   Anti Theft Design - This backpack by Fur Jaden has anti theft design where zipper of the main pocket is hidden at the back. No thief, intruder or robber can find a way to open the backpack, making this totally theft proof. There are secret pockets on the shoulder strap and on the backside of the bag allowing us to keep travel documents, boarding pass, credit cards, mobile phone, earphones etc.   Durable and Sturdy - Made from durable quality polymer fabric, this Fur Jaden backpack is sturdy and reliable. Flaunt this bag with style and enjoy life with this low maintenance bag which is also washable. This backpack is also suitable for school or college.   Warranty - 1 Year Manufacturer Warranty Against Manufacturing Defects  ",B078GLXMDY,"This durable and lightweight backpack from Fur Jaden can keep you sorted throughout the day while also being super stylish, thus making it the perfect modern and functional accessory for any user – male or female. This backpack can be the perfect complement to your bold and charismatic persona, while its multiple inner chambers can hold all your stuff with convenience. Fur Jaden backpacks are young, vibrant and fashionable accessories which are also a symbol of sophistication. This backpack is high on aesthetics as well as on utility and functionality. This unisex backpack from Fur Jaden comes in an anti-theft design which lets you carry your laptop anywhere with confidence. Keep your belongings secure as your score high on the style quotient with this functional backpack. One of the most striking features of this backpack is that it allows you to charge your phone while you are travelling. The charging dock which comes attached to the backpack allows you to connect your portable charger seamlessly for maximum convenience.The material of this backpack from Fur Jaden is water resistant, which keeps any worries about getting it wet in the rain or accidental splashes at bay. Your laptop and every other belonging will stay safe from water as long as you keep them inside your backpack. This backpack from Fur Jaden comes with substantial capacity to accommodate your laptop and other goods with ease. The large capacity of this backpack can store laptops up to a 15.6 inches without any hassle. Weighing in at only 0.7kg, this Fur Jaden backpack with anti-theft feature is a breeze to carry around. Most of the weight you will feel is that of the goods you carry inside, as the backpack does not impose much weight on the user. This multipurpose and water resistant backpack from Fur Jaden can take you from day to night, thanks to its multiple compartments. With 1 main compartment and 7 small, inner pockets, it lets you store all your belongings and keeps them sorted too. Pattern: Solid.",Fur Jaden
https://www.amazon.in/Step-Backpack-Small-Water-Repellant/dp/B088XH1BP7/ref=sr_1_28?crid=2M096C61O4MLT&keywords=bags&qid=1679387868&sprefix=ba%2Caps%2C283&sr=8-28,"Mi Step Out 12 L Mini Backpack (Small Size, Dark Blue, Water Repellant)",₹299,4.1 out of 5 stars,"8,155",775," Made of multi-coated 600D polyester Material ; Water Repellent   Dimension: 38cm x 26cm x 14cm (LxWxH); Weight : 200 grams; Capacity: 12liters   Small Size backpack; Laptop Compatibility: No   This backpack comes with 2 zipper pockets that can house a notebook, gym gear, travel essentials and more   With contra zippers and adjustable straps this light weight backpack is the ideal companion while at the airport or hitting the gym or exploring new city or using it as a carrier for books   6 months limited warranty  ",,,
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVCBFM7/ref=sr_1_29?crid=2M096C61O4MLT&keywords=bags&qid=1679387868&sprefix=ba%2Caps%2C283&sr=8-29,ADISA 35L Large Laptop Backpack Office Bag College Travel Back Pack with rain Cover (Green),₹599,4.0 out of 5 stars,31,9, Material: Water Resistant Strong Polyester   Compartments: 2 with padding   Laptop Size: 15.6 inch and below   Dimensions: LxWxH - 11 x 6 x 18 inches   Reflector Logo / Adjustable Padded Shoulder Straps / 2 Bottle holders / Padded Top Handle / Rain Cover  ,B0BPVCBFM7,,ADISA
https://www.amazon.in/AirCase-C34-Laptop-Backpack-Women/dp/B07QN4KXWG/ref=sr_1_30?crid=2M096C61O4MLT&keywords=bags&qid=1679387868&sprefix=ba%2Caps%2C283&sr=8-30,"AirCase Laptop Bag Backpack Case Pouch for Laptop Backpack for Men & Women,Premium Vegan Leather",₹929,3.9 out of 5 stars,751,133," Innovative Design: AirCase Laptop Backpack is made of Premium Vegan Leather for your 15.6 Inch Laptop. This Laptop Backpack has 2 Front Pocket and 2 Main Compartment for Laptop, Tablet and other Main compartment for wallets dairy, clothes, etc. There is two way Cortical Tail Zipper with leather pull tail, Fashionable and Novel, keeping up with the current trend.   Large Storage: There is 2 Main Compartment One for 15.6 inch Laptop, Tablet with a secure Velcro closure and other for main compartment for your other belonging like Cloth, Wallet, Book, Diary, etc. There is also 2 front zipper pocket for Mobile, Charger, Power Adapter, Cable, Power Bank, Keys etc.convenient to carry at school college office travelling for students boys girls   Light weight & Durable: It is made of Premium Vegan Leather for 15.6 inch laptop. Ruggedized water-resistant base helps to protect from the elements. Water Resistant Base which protect your belonging from getting wet. waterproof latest smart stylish spacious rucksack luggage tourist travel bagpack.   Shoulder Straps: Breathable Mesh Padding at back which is design for back relief and shoulder straps for extra comfort with adjustable side straps for a better fit.   Specifications:- Work with -15.6"" Laptops and Under, CAPACITY- 22L, DIMENSIONS – 46-cm X 29-cm X 19-cm, WEIGHT - 0.58 kg, WARRANTY – 1 Year under Manufacturing Defect Only.  ",B07QN4KXWG,,AirCase
https://www.amazon.in/Hilfiger-Joshua-Backpack-TH-JOSHUALAP01/dp/B07N8GRWTZ/ref=sr_1_31?crid=2M096C61O4MLT&keywords=bags&qid=1679387868&sprefix=ba%2Caps%2C283&sr=8-31,Tommy Hilfiger Joshua 15 inch 21 Ltrs Light Grey Laptop Backpack (TH/JOSHUALAP07),"₹2,239",3.9 out of 5 stars,399,86," Outer Material: Polyester, Color: Black;Water resistant<br>   Capacity: 21 liters; Dimensions: 32 cms x 14 cms x 46 cms (LxWxH)<br>   Number of compartments: 3; Laptop Compatibility: Yes, Laptop Size: 15 inches<br>   Warranty type: Manufacturer; 1 year<br>   Closure Type: Zipper; Age Range Description: Adult<br>  ",B07N8GRWTZ,,Iff Overseas Pvt Ltd
https://www.amazon.in/TRAWOC-Backpack-Trekking-Rucksack-Warranty/dp/B0847PGZZM/ref=sr_1_32?crid=2M096C61O4MLT&keywords=bags&qid=1679387868&sprefix=ba%2Caps%2C283&sr=8-32,TRAWOC 80L Travel Backpack for Men & Women Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack,"₹2,380",4.4 out of 5 stars,"6,925",760," Fit Type: Relaxed   SMART & TRENDY LOOKS: This Large 81 x 32 x 27 Cm rucksack bag is smart, trendy and stylish in looks. The multipurpose rucksack backpack for men and women looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite. Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack. A premium travel backpack with spacious shoe compartment for a pair of shoes.   ENDURING & LONG LASTING: This trekking backpack bag is made up of highly durable material, which makes it suitable for all weather conditions including heavy rains and extreme scorching heat. Perfect for tourists on long travels, our spacious tour bag   INTEGRATED RAIN COVER: Our backpacks are ideal for travelling adventurers who encounter different weather conditions. The waterproof integrated rain cover and water-resistant fabric provide long-lasting protection for your gear. Stay prepared for any weather condition with our reliable backpacks.   1 YEAR WARRANTY : Invest in this versatile bag with a 1-year manufacturer warranty, perfect for flight travel, backpackers, and bike riders alike. Enjoy peace of mind knowing your belongings are protected..  ",B0847PGZZM,"The TRAWOC 80L backpack is perfect for any adventure! This unisex travelling bag is designed for trekking, hiking, and camping, with a premium padded shoulder strap and mesh padding for maximum comfort. The padded back panel ensures breathability during extended wear. This backpack features a premium buckle and YKK zipper for added durability, making it the perfect mountain bag or camping rucksack. The front opening provides easy access to your gear, and the integrated rain cover keeps your belongings dry during inclement weather. This large backpack is suitable for men, women, boys, and girls, and can be used as a biker backpack or riding backpack. It has a Luggage/suitcase-type opening, which makes packing and unpacking a breeze. The back padding ensures that it's comfortable to wear for long periods of time, making it perfect for touring or flight travel. The TRAWOC backpack is perfect for daypack use, with excess storage capacity and weight-bearing capacity too. It's available in a variety of colors and sizes, making it suitable for any adventure or occasion. The 1-year warranty ensures that you'll be able to enjoy your backpack for years to come. Whether you're a tourist, tourister, or outdoor enthusiast, this big bag is perfect for you. It's a must-have for anyone who loves adventure and wants to travel in style and comfort. So, get your TRAWOC backpack today and start your next adventure!",TRAWOC
https://www.amazon.in/Nivia-6853-Polyester-Basic-Duffle/dp/B07FWQ9HRV/ref=sr_1_33?crid=2M096C61O4MLT&keywords=bags&qid=1679387961&sprefix=ba%2Caps%2C283&sr=8-33,NIVIA Basic Duffle Polyester Bag/Gym Bags/Adjustable Shoulder Bag for Men/Duffle Gym Bags for Men/Fitness Bag/Carry Bags/Sports & Travel Bag/Sports Kit/Duffle Bags Travel,₹239,4.0 out of 5 stars,"3,114",323," Strong stitching at major stress points provide long-lasting durability against daily activities   Mesh side water bottle pocket. Adjustable shoulder strap.   Main large compartment with double zip closure. Tough high durability fabric   High quality double zippers, easy to access. Highly water-resistant finish to save inner items from water splashes   Comes in attractive color combinations.  ",,,
https://www.amazon.in/Hilfiger-Joshua-Backpack-TH-JOSHUALAP01/dp/B07N8GRWTZ/ref=sr_1_34?crid=2M096C61O4MLT&keywords=bags&qid=1679387961&sprefix=ba%2Caps%2C283&sr=8-34,Tommy Hilfiger Joshua 15 inch 21 Ltrs Light Grey Laptop Backpack (TH/JOSHUALAP07),"₹2,239",3.9 out of 5 stars,399,86," Outer Material: Polyester, Color: Black;Water resistant<br>   Capacity: 21 liters; Dimensions: 32 cms x 14 cms x 46 cms (LxWxH)<br>   Number of compartments: 3; Laptop Compatibility: Yes, Laptop Size: 15 inches<br>   Warranty type: Manufacturer; 1 year<br>   Closure Type: Zipper; Age Range Description: Adult<br>  ",B07N8GRWTZ,,Iff Overseas Pvt Ltd
https://www.amazon.in/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B28TKLG/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1679387961&sprefix=ba%2Caps%2C283&sr=8-35,"Safari Quill Laptop Backpack 26 Ltrs Water Resistant Fabric - Blue, L (QUILL19CBBLU)",₹799,4.1 out of 5 stars,493,52," 100% Polyester, High Quality, Durable and Water Resistant Fabric   2 compartment backpack with a padded sleeve for laptops, can hold upto 17 inch laptop/notebook   Front storage pocket keeps smaller items neatly organized and easy to access   Mesh Padding on back & shoulder strap to provide comfort & better back support; 1-year International Warranty against manufacturing defects   Special Features: Lightweight; Closure Type: Zipper; Age Range Description: Adult  ",B09B28TKLG,"Safari Quill is a 26 Litres, 2 compartment laptop backpack perfect for daily usage. It has a dedicated tech safe laptop sleeve that can hold upto 17 inch laptop or any smaller ones easily. The laptop sleeve is also fully padded from the bottom protecting your device from any shock or damage. This backpack is especially designed for todays fast paced world, where everything should be compact and lightweight. This backpack is perfect for everyday usage such as college, school, tuitions, or short holiday trips. The front pocket is designed to keep your essentials organized and side mesh pockets are perfect for storing your water bottle and umberella. Made of high grade water resistant polyester fabric, this backpack will last you several trips.",Safari Industries
